geoid,name,history,source_url,sb2
3301337300,Hooksett,"Hooksett was incorporated in 1822, having previously been known as ""Chester Woods"" and ""Rowe's Corner"" before adopting its present name. The town's name possibly derives from a hook-shaped island in the Merrimack River or from early fishermen who referred to the area as ""Hookline Falls."" In 1794, the community became connected to regional commerce when the lottery-funded Hooksett Canal was constructed to serve mills along the river.","https://en.wikipedia.org/wiki/Hooksett,_New_Hampshire",
3300314660,Conway,"Conway was chartered in 1765 by colonial Governor Benning Wentworth and named after Henry Seymour Conway, who later became Commander in Chief of the British Army. The region had previously been home to the Pequawket, an Algonquian Abenaki tribe, until disease and conflict led to their withdrawal by the early 18th century. By the mid-1800s the town became a destination for landscape artists drawn to the White Mountains, and the arrival of railroads in 1871 transformed it into a major tourism center.","https://en.wikipedia.org/wiki/Conway,_New_Hampshire",
3301568260,Seabrook,"Seabrook was incorporated on June 3, 1768, as a town in what is now Rockingham County. Located at the southern end of New Hampshire's coastline, the town developed as a coastal settlement and is the first municipality encountered when traveling northbound on Interstate 95 into the state. In the modern era, Seabrook gained prominence as the site of the Seabrook Station Nuclear Power Plant, which began operations in 1990.","https://en.wikipedia.org/wiki/Seabrook,_New_Hampshire",
3301360020,Pembroke,"Pembroke was initially granted in 1728 as ""Lovewell's Town"" before being renamed ""Suncook"" after the local river, and finally incorporated in 1759 under its current name honoring Henry Herbert, the ninth Earl of Pembroke. The town's early economy centered on water-powered mills producing print cloth and brick manufacturing along the Merrimack River, with the arrival of the Concord and Portsmouth Railroad in 1852 further facilitating development. New Hampshire's geographic center of population is located near Pembroke's town center.","https://en.wikipedia.org/wiki/Pembroke,_New_Hampshire",
3301160580,Peterborough,"Peterborough was granted by Massachusetts in 1737 and incorporated on January 17, 1760, by Governor Benning Wentworth, receiving its name after Lieutenant Peter Prescott (1709-1784) of Concord, Massachusetts, a prominent land speculator. The town became a prosperous mill center during the 19th century, with its first cotton factory established in 1810 and multiple textile and manufacturing operations flourishing along its waterways. Notably, Peterborough established the first tax-supported free public library in the United States in 1833.","https://en.wikipedia.org/wiki/Peterborough,_New_Hampshire",
3301136180,Hillsborough,"Originally granted in 1735 as ""Number Seven,"" a defensive settlement under Massachusetts, the town was renamed Hillsborough in 1748 after Sir Wills Hill, Earl of Hillsborough, and incorporated in 1772. The town gained national prominence as the birthplace of Franklin Pierce, the 14th President of the United States and the only president from New Hampshire, whose homestead is now a National Historic Landmark. Hillsborough is also home to a cluster of five 19th-century stone arch bridges designated as a National Historic Civil Engineering Landmark.","https://en.wikipedia.org/wiki/Hillsborough,_New_Hampshire",
3301557460,Nottingham,"Nottingham was incorporated in 1722 by Lieutenant Governor John Wentworth and named after Daniel Finch, 2nd Earl of Nottingham, a close friend of previous colonial governors. The town became historically significant as the site of a 1747 conflict and later produced four Revolutionary War generals. In the modern era, Nottingham established itself as an environmental pioneer, becoming one of the first towns in the nation to make recycling mandatory when its recycling center opened in January 1974.","https://en.wikipedia.org/wiki/Nottingham,_New_Hampshire",
3301552900,Newton,"Newton was incorporated by colonial governor Benning Wentworth in 1749 as ""Newtown,"" simply because it was a new town, with the name later contracted to ""Newton"" by the New Hampshire legislature in 1846. Originally part of various Massachusetts towns and parishes, residents sought incorporation due to the distance from their church. Newton was the sixth town granted from the Masonian land purchase of 1746.","https://en.wikipedia.org/wiki/Newton,_New_Hampshire",
3301507220,Brentwood,"Brentwood was incorporated on June 26, 1742, when colonial governor Benning Wentworth set it off from the town of Exeter. The town takes its name from Brentwood in Essex, England, originally called ""Burnt Wood,"" where King Henry II granted permission in 1177 for forest land to be cleared and cultivated. Following its separation from Exeter, Brentwood experienced internal disputes over meetinghouse location, and its western portion eventually became the town of Fremont in 1764.","https://en.wikipedia.org/wiki/Brentwood,_New_Hampshire",
3301361940,Pittsfield,"Pittsfield was settled in 1768 by families from Hampton, New Hampshire, and incorporated as a town in 1782, having previously served as an unnamed parish of Chichester. The town takes its name from William Pitt, the British Prime Minister and great friend of the colonies prior to the American Revolution. Early development was shaped by founder John Cram, who established grist and sawmills in the late eighteenth century, while the town later became home to Globe Manufacturing, which has produced protective firefighter clothing since 1901.","https://en.wikipedia.org/wiki/Pittsfield,_New_Hampshire",
3300908980,Canaan,"Canaan was chartered in 1761 by Governor Benning Wentworth and named after Canaan, Connecticut, the hometown of many early settlers who had themselves named their town after the biblical land of Canaan. The town experienced significant development following the arrival of the Northern Railroad in 1847, which spurred industrial growth including water-powered mills. It gained tragic historical prominence following a 1907 train collision that claimed 26 lives, remaining the deadliest railroad accident in New Hampshire history.","https://en.wikipedia.org/wiki/Canaan,_New_Hampshire",
3300303700,Bartlett,"Settled after 1769 and incorporated in 1790, Bartlett was named for Dr. Josiah Bartlett, one of New Hampshire's signers of the Declaration of Independence and an early state governor. The town's development as a railroad community began in 1875 when the Maine Central Railroad's Mountain Division was constructed through the area. In the twentieth century, tourism became central to the local economy, particularly following the opening of Story Land in 1954 and Attitash ski area in the 1960s.","https://en.wikipedia.org/wiki/Bartlett,_New_Hampshire",
3301312420,Chichester,"Chichester was granted in 1727 to Nathaniel Gookin and others, receiving its name from Thomas Pelham-Holles, the 1st Duke of Newcastle-upon-Tyne and Earl of Chichester, who served as England's Secretary of State for the Southern Department. The first permanent settlement began in 1758 when Paul Morrill established himself in the area. The Chichester Grange Hall, which now houses town offices, has been recognized as a historic structure and is listed in the State Register of Historic Places.","https://en.wikipedia.org/wiki/Chichester,_New_Hampshire",
3301962340,Plainfield,"Plainfield was incorporated in 1761 by colonial governor Benning Wentworth and named after Plainfield, Connecticut, from which its first settlers originated. The town became associated with the Cornish Art Colony, most notably through artist Maxfield Parrish, who purchased land nearby in 1898 and resided there for decades, even painting the stage backdrop in the Plainfield Town Hall. The village of Meriden, located within the town, became home to Kimball Union Academy, established in 1813.","https://en.wikipedia.org/wiki/Plainfield,_New_Hampshire",
3300577380,Troy,"Troy was settled in 1762 and incorporated in 1815 after being set off from Marlborough, with portions also drawn from Fitzwilliam, Swanzey, and Richmond. The town's name reflected the presence of the family of Samuel Wilson, the man famously known as ""Uncle Sam,"" who was connected to Troy, New York. The town's economy was historically anchored by Troy Mills, which began making horse blankets in the mid-19th century and dominated local industry for nearly a century before declaring bankruptcy in 2001.","https://en.wikipedia.org/wiki/Troy,_New_Hampshire",
3300902020,Ashland,"Ashland was incorporated in 1868 as a separate town, having formerly been part of Holderness, and was named for Ashland, the Kentucky estate of statesman Henry Clay. The town's economy was historically driven by water power from the Squam River falls, which enabled sawmills and gristmills beginning in the 1770s, followed by textile manufacturing that dominated the community into the twentieth century. Ashland has since transitioned from its industrial past into a residential and resort destination, with the last textile mill closing in 2002.","https://en.wikipedia.org/wiki/Ashland,_New_Hampshire",
3300944260,Lyme,"Lyme was established as a town in 1761 when colonial Governor Benning Wentworth granted it along with many other towns along the Connecticut River, though actual settlement did not occur until 1764 when residents primarily from Massachusetts and Connecticut arrived. The town's name derives from Lyme in Connecticut, following the common practice of New England settlers naming new communities after their places of origin. Notable historical features include a Congregational church bell cast by Paul Revere in 1815 and a remarkable row of 27 horse sheds from 1810, said to be the longest line of contiguous horse sheds in New England.","https://en.wikipedia.org/wiki/Lyme,_New_Hampshire",
3300941860,Lincoln,"Lincoln was granted to Connecticut land investors by colonial Governor Benning Wentworth in 1764 and named after Henry Fiennes Pelham-Clinton, the 9th Earl of Lincoln. Settlement began around 1782, and the town developed into a logging center by the mid-nineteenth century, with timber and water power from the Pemigewasset River driving its economy. In 1892, James Everell Henry acquired roughly 100,000 acres of virgin forest and established a major logging enterprise that included a pulp and paper mill built in 1902, though papermaking ceased in 1971.","https://en.wikipedia.org/wiki/Lincoln,_New_Hampshire",
3300367780,Sandwich,"Sandwich was chartered in 1763 by colonial Governor Benning Wentworth and named in honor of John Montagu, 4th Earl of Sandwich, said to be the inventor of the sandwich. The land's perceived inaccessibility led to an enlarged grant, making Sandwich one of New Hampshire's largest towns, though European settlement did not begin until 1767. The town grew through the nineteenth century, peaking near 2,700 residents by 1830, after which much of the population migrated westward and Sandwich gradually became a destination for visitors, summer residents, and artists.","https://en.wikipedia.org/wiki/Sandwich,_New_Hampshire",
3300747860,Milan,"Milan, originally named ""Paulsburg"" after Paul Wentworth in 1771, was incorporated on December 16, 1824, when Governor Levi Woodbury authorized its current name. Prior to 1820 the settlement remained sparsely populated with only about fourteen residents, but the population quadrupled over the next decade as settlers arrived to engage in lumber operations and farming. Early pioneers developed farms on Milan Hill, though the land eventually proved less productive than expected, prompting many to relocate to more fertile areas along the river.","https://en.wikipedia.org/wiki/Milan,_New_Hampshire",
3300927300,Franconia,"Franconia was incorporated as a town in 1764 by colonial Governor Benning Wentworth, with its name derived from the region's terrain resembling the Franconian Switzerland area of Bavaria, Germany. The town experienced a naming dispute when Governor John Wentworth regranted it as ""Morristown"" in 1772, but the original name was restored following a legal battle. Historically significant as a center of iron production, the town was home to Franconia College during the 1960s and 1970s and is known today as the residence of Olympic skier Bode Miller.","https://en.wikipedia.org/wiki/Franconia,_New_Hampshire",
3300716820,Dalton,"Dalton was incorporated in 1764 under the name ""Chiswick"" before being renamed ""Apthorp"" in 1770 and finally ""Dalton"" in 1784, when the town was separated from Apthorp. The town was named in honor of Tristram Dalton, a Massachusetts merchant and senator. Dalton has maintained its rural character, with roughly 82 percent of its land remaining undeveloped and enrolled in the state's current use program.","https://en.wikipedia.org/wiki/Dalton,_New_Hampshire",
3300773380,Stewartstown,"Stewartstown was granted in 1770 and incorporated in 1795, originally named ""Stuart"" after Sir John Stuart, 3rd Earl of Bute, before being renamed ""Stewartstown"" following the Revolutionary War to reflect the original Scottish spelling. The town is historically associated with Metallak, a notable Native American figure from the Coos region. The 45th parallel north, marking the halfway point between the equator and the North Pole, passes through its territory.","https://en.wikipedia.org/wiki/Stewartstown,_New_Hampshire",
3300529220,Gilsum,"Gilsum was incorporated in 1763 by Governor Benning Wentworth and named as a portmanteau of the surnames of two proprietors, Samuel Gilbert and his son-in-law Thomas Sumner. The town's economy historically centered on water-powered mills along the Ashuelot River, and it became known for mining mica and feldspar. Gilsum is home to the Stone Arch Bridge, completed in 1863 with the highest vault of any mortarless bridge in New Hampshire.","https://en.wikipedia.org/wiki/Gilsum,_New_Hampshire",
3300550580,Nelson,"Nelson was originally granted as ""Monadnock No. 6"" in 1752 and incorporated on February 22, 1774, under the name ""Packersfield"" after Thomas Packer, a Portsmouth sheriff and major proprietor. The town was renamed Nelson in 1814 to honor Viscount Horatio Nelson, the British naval hero. Historically, the village of Munsonville became an industrial center, with the L. J. Colony Chair Company producing tens of thousands of chairs annually, though the mills have since closed and the area transformed into a resort community.","https://en.wikipedia.org/wiki/Nelson,_New_Hampshire",
3301168820,Sharon,"Sharon was first settled in 1738 as part of ""Peterborough Slip"" and incorporated under its current name in 1791, taking its identity from Sharon, Connecticut, from which many settlers originated. The town experienced significant population fluctuations, reaching about 400 residents in 1823 before declining to 229 by 1859, when it supported three sawmills alongside its primarily agricultural economy. Its mountainous terrain and location in Hillsborough County shaped its development as a rural New England community.","https://en.wikipedia.org/wiki/Sharon,_New_Hampshire",
3300922020,Easton,"Easton was incorporated in 1876 as a town formed from the area of Landaff known as East Landaff. The town's geographic features, including Kinsman Mountain and Kinsman Notch, were named after Nathaniel Kinsman, one of the original settlers. Historically notable as the site of New Hampshire's first Civilian Conservation Corps camp in 1933, Easton also once contained the logging settlement of Wildwood, which conducted log drives down the Wild Ammonoosuc River until 1911.","https://en.wikipedia.org/wiki/Easton,_New_Hampshire",
3301765140,Rochester,"Rochester, New Hampshire was incorporated in 1722 and named after Laurence Hyde, 1st Earl of Rochester, a close friend of colonial governor Samuel Shute. The town developed into a significant mill town utilizing the Cochecho River's water power, eventually becoming a major shoe manufacturing center that contributed to New Hampshire's position as the nation's third largest shoe-producing state by the early twentieth century. During the Revolutionary War, the town's common served as a gathering place for soldiers before deployment.","https://en.wikipedia.org/wiki/Rochester,_New_Hampshire",
3301129860,Goffstown,"Goffstown was incorporated on June 16, 1761, and takes its name from Colonel John Goffe, an early settler who served as the first judge of probate in Hillsborough County. The town's economy was historically centered on natural resources, with lumbering and fishing as primary occupations for early settlers, followed by the development of numerous mills powered by the Piscataquog River. The town later became home to Saint Anselm College and the New Hampshire State Prison for Women until its relocation to Concord in 2018.","https://en.wikipedia.org/wiki/Goffstown,_New_Hampshire",
3300941300,Lebanon,"Lebanon was chartered as a town on July 4, 1761, by colonial governor Benning Wentworth and named after Lebanon, Connecticut, from which many early settlers had emigrated. The arrival of Reverend Eleazar Wheelock in 1770 proved transformative, as he founded Dartmouth College, which became central to the region's development. The town's economy shifted from 19th-century mill industries to modern sectors including education, healthcare, and technology, notably following the relocation of Dartmouth-Hitchcock Medical Center to Lebanon in 1991.","https://en.wikipedia.org/wiki/Lebanon,_New_Hampshire",
3301552340,Newmarket,"Newmarket was incorporated in 1727 as one of six towns granted by Massachusetts during the final year of King George I's reign, and was probably named after Newmarket in Suffolk, England. The town became a major center of New England's shipping trade with the West Indies, exporting timber and fish, and later developed into a significant mill town when the Newmarket Manufacturing Company constructed its first cotton textile mill in 1823-1824, eventually operating seven mills powered by the Lamprey River's falls before closing in 1929.","https://en.wikipedia.org/wiki/Newmarket,_New_Hampshire",
3301137140,Hollis,"Hollis was incorporated in the Province of New Hampshire on April 3, 1746, and was named after Thomas Pelham-Holles, 1st Duke of Newcastle, by Governor Benning Wentworth, though the spelling eventually changed to ""Hollis"" around 1775, possibly after the Harvard benefactor Thomas Hollis. Captain Peter Powers and his family became the first settlers in 1731. During the American Revolutionary War, Hollis played a notable role, with eight residents killed at the Battle of Bunker Hill and approximately 125 men serving in the military during 1776.","https://en.wikipedia.org/wiki/Hollis,_New_Hampshire",
3301524660,Epping,"Epping was incorporated as a town in 1741, making it the final New Hampshire municipality chartered by Governor Jonathan Belcher before the province gained its own separate governor. The town's name derives from Epping in Essex, England. Historically significant for its clay deposits, Epping established its first commercial brickyard in 1840 and later became an important railroad junction, though the rail lines were eventually abandoned between 1979 and 1985.","https://en.wikipedia.org/wiki/Epping,_New_Hampshire",
3300386420,Wolfeboro,"Wolfeboro was granted in 1759 by colonial Governor Benning Wentworth to four Portsmouth men and named ""Wolfeborough"" to honor English General James Wolfe following his victory at the Battle of the Plains of Abraham during the French and Indian War. The town was settled in 1768 and officially incorporated in 1770. Colonial Governor John Wentworth later established Kingswood, an estate built in 1771 beside Lake Wentworth, considered the first summer country estate in northern New England and the foundation for Wolfeboro's identity as a premier summer resort destination.","https://en.wikipedia.org/wiki/Wolfeboro,_New_Hampshire",
3301337540,Hopkinton,"Hopkinton was granted in 1735 to settlers from Hopkinton, Massachusetts, who renamed their settlement ""New Hopkinton,"" and the town was formally incorporated in 1765. The community developed along the Contoocook River, which powered lumber and textile industries central to the town's economy. The state legislature convened in Hopkinton between 1798 and 1807, and in 1808 the town competed unsuccessfully to become the state capital, losing to neighboring Concord.","https://en.wikipedia.org/wiki/Hopkinton,_New_Hampshire",
3301151940,New Ipswich,"New Ipswich was granted in 1735 to settlers from Ipswich, Massachusetts, deriving its name from that town, and was formally incorporated in 1766. The town became an early industrial center, establishing the state's first woolen mill in 1801 and first cotton mill in 1804, both powered by the Souhegan River. Though bypassed by railroad development, New Ipswich preserved its mill-town character and fine Federal-era architecture.","https://en.wikipedia.org/wiki/New_Ipswich,_New_Hampshire",
3301911380,Charlestown,"Charlestown was initially granted as ""Plantation No. 4"" in 1735 and settled in 1740, becoming the northernmost township along the Connecticut River before being rechartered as ""Charlestown"" in 1753 by Governor Benning Wentworth in honor of Admiral Charles Knowles of the Royal Navy. The town gained strategic importance during the colonial era, particularly through the 1744 Fort at Number 4, which repelled a 1747 siege by French and Native forces under Captain Phineas Stevens. Charlestown was formally incorporated in 1783 after briefly joining Vermont during the Revolutionary War period.","https://en.wikipedia.org/wiki/Charlestown,_New_Hampshire",
3301748660,Milton,"Originally settled in 1760 as part of Rochester under various names including ""Milton Mills"" and ""Three Ponds,"" the town was officially incorporated as Milton in 1802, with its name either deriving from ""mill town"" or from William Fitzwilliam, Viscount Milton, a relative of the colonial governors. The town became a significant manufacturing center due to its abundant water power, most notably hosting Jonas Spaulding's leatherboard mill founded in 1893, which expanded into a successful enterprise producing vulcanized fiber and specialized products. Two of Spaulding's sons, Huntley and Rolland, went on to serve as governors of New Hampshire.","https://en.wikipedia.org/wiki/Milton,_New_Hampshire",
3301531700,Greenland,"Greenland began as a parish of Portsmouth (then called Strawbery Banke) around 1638, and was formally incorporated as a town in 1721. The settlement takes its name from the farm established by Captain Francis Champernowne, who arrived in 1640 and called his extensive landholdings ""Greenland."" A notable brick house constructed around 1710 by Captain Samuel Weeks is thought to be the oldest brick structure still standing in New Hampshire, and it famously survived the 1755 Cape Ann earthquake with only minor damage.","https://en.wikipedia.org/wiki/Greenland,_New_Hampshire",
3300578420,Walpole,"Walpole was first granted in 1736 as ""Number 3"" and initially settled as ""Great Falls"" or ""Lunenburg"" before being incorporated under its current name in 1756. The town was renamed Walpole in 1761 to honor Sir Robert Walpole, the first Prime Minister of Great Britain. A notable engineering achievement occurred in 1785 when the first bridge across the Connecticut River was constructed at Walpole, becoming one of the most famous early spans in the United States.","https://en.wikipedia.org/wiki/Walpole,_New_Hampshire",
3300167300,Sanbornton,"Originally called ""Crotchtown"" due to its location at the fork of two rivers, the town was granted in 1748 by Governor Benning Wentworth to John Sanborn and 59 others, with twelve grantees bearing the Sanborn surname, leading to its renaming as ""Sanborntown."" Permanent settlement was delayed until 1764 by the French and Indian War, and the town was formally incorporated in 1770. In 1869, the southern portion known as Sanbornton Bridge was set off as the separate town of Tilton.","https://en.wikipedia.org/wiki/Sanbornton,_New_Hampshire",
3301101700,Antrim,"Antrim was settled in 1744 and incorporated on March 22, 1777, receiving its official name in 1778 after County Antrim in Ireland, the native home of landowner Philip Riley. The town developed as an industrial center along Great Brook, which powered over twenty mills and became known for cutlery manufacturing, beginning with apple-paring machines in 1864 and continuing through 1989. Scots-Irish settlers established a Presbyterian church in the town in 1788, contributing to its early cultural identity.","https://en.wikipedia.org/wiki/Antrim,_New_Hampshire",
3301521380,East Kingston,"East Kingston was incorporated as a separate town in 1738 after residents petitioned Governor Jonathan Belcher, citing the distance from Kingston's school and place of worship. The community developed around industrial operations including a saw and grist mill at the Trickling Falls, which powered early economic growth through milling, farming, and ice harvesting from the Powwow River. The New England Brick Company later became a significant industry in the town's development.","https://en.wikipedia.org/wiki/East_Kingston,_New_Hampshire",
3300756100,Northumberland,"Originally granted as ""Stonington"" in 1761 to John Hogg and others by Governor Benning Wentworth, the town was regranted in 1771 under its current name, ""Northumberland,"" derived from the English county of the same name. The town was formally incorporated on November 16, 1779, following initial settlement in 1767 by Thomas Burnside and Daniel Spaulding, the latter a member of Rogers' Rangers. A notable early landmark was Fort Wentworth, built by the New Hampshire Militia in 1755 near the Connecticut River during the French and Indian War.","https://en.wikipedia.org/wiki/Northumberland,_New_Hampshire",
3301744820,Madbury,"Madbury was incorporated as a town in 1775, having previously been part of Dover and then Durham before receiving its name from Sir Francis Champernowne's mansion at Modbury in Devon, England. Originally called ""Barbadoes"" due to trade relationships with the Caribbean island, the settlement developed as a lumbering and farming community with garrison houses built for protection. The town later became notable for the W. H. Elliot Rose Greenhouses, established in 1901, which shipped roses throughout the northeastern United States and provided significant employment until the mid-twentieth century.","https://en.wikipedia.org/wiki/Madbury,_New_Hampshire",
3301133700,Hancock,"Hancock, New Hampshire was first settled in 1764 and officially incorporated in 1779, taking its name from John Hancock, a prominent Revolutionary War figure who owned substantial land in the community. The town was set off from the neighboring community of Peterborough and developed along the Contoocook River in an area formerly known as ""Society Land."" Today, nearly every building on Hancock's Main Street is listed on the National Register of Historic Places, and the town's Meetinghouse contains a bell cast by Paul Revere.","https://en.wikipedia.org/wiki/Hancock,_New_Hampshire",
3300942020,Lisbon,"Lisbon, New Hampshire was first granted in 1763 as ""Concord"" but underwent several name changes before being incorporated as Lisbon in 1824, a name chosen by Governor Levi Woodbury to honor his friend Colonel William Jarvis, who had served as consul at Lisbon, Portugal. The town's early economy was driven by diverse industries including charcoal-making, mining of iron and gold, and water-powered mills along the Ammonoosuc River, with the Parker Young Company becoming one of the world's largest manufacturers of piano sounding boards at its peak. Lisbon was also the site of New Hampshire's first rope ski tow, establishing it as a pioneer in winter recreation.","https://en.wikipedia.org/wiki/Lisbon,_New_Hampshire",
3301146260,Mason,"Originally known as ""Number One"" as the easternmost border town granted to New Hampshire after its 1739 boundary settlement with Massachusetts, Mason received its charter in 1749 and was renamed in 1768 by Governor John Wentworth to honor Captain John Mason, the original proprietor of the New Hampshire territory granted in 1622. The town is historically significant as the boyhood home of Samuel Wilson, a meat supplier believed to have inspired the Uncle Sam character, and as the birthplace of Andy's Summer Playhouse, a prominent youth theater.","https://en.wikipedia.org/wiki/Mason,_New_Hampshire",
3301972740,Springfield,"Springfield was initially settled by Europeans in 1769 under the name ""Protectworth"" before being incorporated in 1794 under its current name. Prior to an 1827 county division, the town belonged to Cheshire County rather than its current location in Sullivan County. The town is home to Gile State Forest and has maintained a small, stable population throughout its history.","https://en.wikipedia.org/wiki/Springfield,_New_Hampshire",
3300903940,Bath,"Bath was incorporated in 1761 when Governor Benning Wentworth granted the town and named it after William Pulteney, 1st Earl of Bath, an English politician. First settled in 1765 by John Herriman from Massachusetts, the town developed into one of the busiest and most prosperous villages in northern New Hampshire due to its location at the head of navigation on the Connecticut River and access to water power. The rise of nearby Woodsville as a major railroad junction caused Bath's commercial decline by the late 1800s, though this economic dormancy preserved much of its historic Federal and Greek Revival architecture.","https://en.wikipedia.org/wiki/Bath,_New_Hampshire",
3301571140,South Hampton,"South Hampton was incorporated in 1742 as one of the first towns granted by colonial governor Benning Wentworth following the separation of the New Hampshire and Massachusetts governorships the previous year, with its territory derived from parts of Amesbury and Salisbury, Massachusetts. Though originally part of the larger Hampton settlement, the town lost land to neighboring communities like Hampton Falls, Seabrook, and Newton through various border adjustments over the centuries. At one point, South Hampton hosted over twelve different religious sects, reflecting its diverse spiritual heritage during the early American period.","https://en.wikipedia.org/wiki/South_Hampton,_New_Hampshire",
3301551620,Newington,"Originally part of Dover, the area was incorporated as a town in 1764 by colonial governor Benning Wentworth and named ""Newington"" after an English village whose residents sent the bell for the meetinghouse. The settlement experienced early conflict during King William's War, when Fox Point suffered an Indian raid in 1690 that resulted in casualties and captives. In the twentieth century the town underwent significant transformation when Pease Air Force Base opened in 1956, with roughly sixty percent of the installation occupying Newington's territory before the base's closure in 1991.","https://en.wikipedia.org/wiki/Newington,_New_Hampshire",
3300545700,Marlow,"Marlow was originally granted in 1753 as ""Addison"" by colonial Governor Benning Wentworth, but following the French and Indian War's impact on settlement, it was regranted in 1761 to William Noyes and others primarily from Connecticut. The town was subsequently renamed after Marlow, England, a town situated on the River Thames in Buckinghamshire. During the nineteenth century, Marlow's economy was sustained by water-powered woodworking industries along the Ashuelot River, including sawmills and furniture production, alongside agricultural operations.","https://en.wikipedia.org/wiki/Marlow,_New_Hampshire",
3300944100,Lyman,"Lyman was incorporated in 1761 as a grant to General Phineas Lyman and others as compensation for military service during the French and Indian War, with its name derived from the fact that eleven of the original grantees bore the Lyman surname. The town initially encompassed a larger area that included present-day Monroe, but in 1854 the western portion across Gardner Mountain was separated due to the difficulty of traversing the terrain. From its incorporation through the nineteenth century, the town's population remained relatively stable, with approximately 665 residents recorded in 1880.","https://en.wikipedia.org/wiki/Lyman,_New_Hampshire",
3300768980,Shelburne,"Shelburne was granted in 1769 by Governor John Wentworth and named after William Petty Fitzmaurice, the Earl of Shelburne, who advocated for American independence. The town was first settled in 1771 and formally incorporated on December 13, 1820. On August 3, 1781, during the Revolutionary War period, Native American raiders attacked the settlement, killing one resident and capturing another, prompting the remaining inhabitants to flee to neighboring communities for safety.","https://en.wikipedia.org/wiki/Shelburne,_New_Hampshire",
3300958340,Orange,"Orange was granted in 1769 and incorporated in 1790, originally bearing the name ""Cardigan"" in honor of George Brudenell, fourth Earl of Cardigan. Following the American Revolution, residents voted to change the town's name multiple times before settling on ""Orange,"" possibly inspired by the large quantities of yellow-orange ochre found in Mount Cardigan. The Cardigan name persists in local landmarks, including Mount Cardigan and Cardigan Mountain State Park.","https://en.wikipedia.org/wiki/Orange,_New_Hampshire",
3301566660,Salem,"Salem, New Hampshire was incorporated in 1750 by colonial governor Benning Wentworth, after the town's boundary became part of New Hampshire in 1741 when the Massachusetts-New Hampshire state line was established. The town's name was taken from nearby Salem, Massachusetts, when the area transitioned from being the North Parish of Methuen. Canobie Lake Park was established in Salem in 1902 by a street railway company to encourage leisure travel, eventually becoming one of New England's premier amusement resorts and remaining one of the few such facilities still in operation today.","https://en.wikipedia.org/wiki/Salem,_New_Hampshire",
3300140180,Laconia,"Laconia was incorporated as a town in 1855 from portions of Meredith Bridge, Lakeport, Weirs, and Gilmanton, taking its name from the old Laconia Company, formed by Captain John Mason and the Masonian Proprietors to sell parcels of land during the colonial era. The city experienced significant destruction from the Great Fire of 1860, which devastated Main Street, and later became an industrial hub centered around the Laconia Car Company, which manufactured rail, trolley, and subway cars from 1848 until the 1930s.","https://en.wikipedia.org/wiki/Laconia,_New_Hampshire",
3301159940,Pelham,"Pelham was separated from Old Dunstable in 1741 when the Massachusetts-New Hampshire border was established, and it was formally incorporated in 1746. The town takes its name from Thomas Pelham-Holles, 1st Duke of Newcastle, a prominent British political figure of the era. Pelham contains the southernmost point in the state of New Hampshire, marked by a location known as the Old Boundary Pine, which sits at the intersection of the state's straight-line western border and the three-mile buffer defined by the Merrimack River.","https://en.wikipedia.org/wiki/Pelham,_New_Hampshire",
3300705140,Berlin,"Berlin was originally granted as ""Maynesborough"" on December 31, 1771, by Colonial Governor John Wentworth, named after Sir William Mayne, though it remained unsettled until 1823 when William Sessions and Cyrus Wheeler established the community. The town was reincorporated as Berlin in 1829 and later incorporated as a city in 1897, becoming the northernmost city in New Hampshire. Its economy developed around logging and sawmills powered by the Androscoggin River, eventually transforming into a major pulp and paper manufacturing center that attracted immigrants from across Europe and French Canadians from Quebec, reaching a peak population of over 20,000 in the 1930s before entering a long economic decline.","https://en.wikipedia.org/wiki/Berlin,_New_Hampshire",
3301306500,Bow,"Bow was granted and incorporated in 1727 by New Hampshire authorities to Jonathan Wiggin and others, originally encompassing nine square miles before gradually yielding territory to neighboring towns between 1759 and 1765. The town's name derives from its establishment along a bend, or ""bow,"" in the Merrimack River. In 2019 the town gained wider attention when it hosted a major climate protest against the Merrimack Station coal-fired power plant, which ultimately closed permanently in September 2025.","https://en.wikipedia.org/wiki/Bow,_New_Hampshire",
3301502340,Atkinson,"Atkinson was incorporated on September 3, 1767, and named after Colonel Theodore Atkinson, a local landowner. The town is historically significant as the home of Atkinson Academy, founded in 1787 as a boys' school that began admitting girls in 1791 and is the second-oldest co-educational school in the country. The academy building burned in 1802 and was reconstructed the following year, with that structure remaining part of the campus today.","https://en.wikipedia.org/wiki/Atkinson,_New_Hampshire",
3301952580,Newport,"Originally granted in 1753 as ""Grenville"" by colonial governor Benning Wentworth, the town was renamed Newport in 1761 in honor of Henry Newport, an English soldier and statesman, and was incorporated that same year. First settled in 1763 by pioneers from Connecticut, Newport developed into a prosperous mill town powered by the Sugar River, establishing itself as a center for manufacturing including cotton, woolen, and scythe production by the nineteenth century. In 1781, Newport briefly joined other Connecticut River valley towns in seceding to Vermont before their union was dissolved in 1782, returning them to New Hampshire.","https://en.wikipedia.org/wiki/Newport,_New_Hampshire",
